Source,Label,Target,Weight
AuCPB,AuCPB,A30,0
AuCPB,AuCPB,A36,0
AuCPB,AuCPB,A35,0.000223314
AuCPB,AuCPB,TEO,0
AuCPB,AuCPB,A14R,0
AuCPB,AuCPB,ProM,0
AuCPB,AuCPB,AuR,0.119026351
AuCPB,AuCPB,A29a-c,0
AuCPB,AuCPB,V6,0
AuCPB,AuCPB,A6DR,0
AuCPB,AuCPB,A6DC,0
AuCPB,AuCPB,TE1,0.000669942
AuCPB,AuCPB,TE2,0
AuCPB,AuCPB,TE3,0.000893256
AuCPB,AuCPB,TLO,0
AuCPB,AuCPB,A8b,0
AuCPB,AuCPB,PFG,0
AuCPB,AuCPB,A46V,0
AuCPB,AuCPB,A3b,0
AuCPB,AuCPB,A3a,0
AuCPB,AuCPB,A46D,0
AuCPB,AuCPB,DI,0
AuCPB,AuCPB,MST,0.003796338
AuCPB,AuCPB,AIP,0
AuCPB,AuCPB,A24a,0
AuCPB,AuCPB,A24c,0
AuCPB,AuCPB,A24b,0
AuCPB,AuCPB,A24d,0
AuCPB,AuCPB,A19DI,0
AuCPB,AuCPB,A11,0
AuCPB,AuCPB,A10,0.011389013
AuCPB,AuCPB,S2E,0
AuCPB,AuCPB,PGM,0
AuCPB,AuCPB,A8C,0
AuCPB,AuCPB,TL,0
AuCPB,AuCPB,V3,0
AuCPB,AuCPB,A32V,0
AuCPB,AuCPB,V5,0
AuCPB,AuCPB,TH,0
AuCPB,AuCPB,A9,0
AuCPB,AuCPB,AuRT,0.096025011
AuCPB,AuCPB,A1-2,0
AuCPB,AuCPB,AI,0
AuCPB,AuCPB,IPro,0.004019652
AuCPB,AuCPB,STR,0.013398839
AuCPB,AuCPB,AuRM,0.013845467
AuCPB,AuCPB,TFO,0
AuCPB,AuCPB,OPro,0
AuCPB,AuCPB,PaIL,0.002009826
AuCPB,AuCPB,PaIM,0.000446628
AuCPB,AuCPB,AuCM,0.00334971
AuCPB,AuCPB,AuCL,0.027914247
A8aV,A8aV,S2I,0.000237311
A8aV,A8aV,AuRTM,0
A8aV,A8aV,AuRTL,0
A8aV,A8aV,OPAl,0.000374532
A8aV,A8aV,A6M,0.001014995
A8aV,A8aV,LIP,0.010576296
A8aV,A8aV,MIP,0.029673612
A8aV,A8aV,AuA1,9.73E-05
A8aV,A8aV,S2PR,1.07E-05
A8aV,A8aV,V1,0.000780749
A8aV,A8aV,PGa-IPa,0.009281291
A8aV,A8aV,V2,0.009143274
A8aV,A8aV,V6A,0.007510015
A8aV,A8aV,V4,0.008747239
A8aV,A8aV,A6Vb,0.003984644
A8aV,A8aV,A6Va,0.058569958
A8aV,A8aV,TPPro,0
A8aV,A8aV,A23a,0.000547676
A8aV,A8aV,A23b,0.002436477
A8aV,A8aV,A23c,9.36E-05
A8aV,A8aV,TPO,0.00163101
A8aV,A8aV,A13b,0
A8aV,A8aV,A13a,0
A8aV,A8aV,TF,0
A8aV,A8aV,GI,0
A8aV,A8aV,A25,0
A8aV,A8aV,AuAL,0
A8aV,A8aV,Gu,0.000557724
A8aV,A8aV,A13M,0.000964264
A8aV,A8aV,A13L,0.010819897
A8aV,A8aV,A23V,0.000888443
A8aV,A8aV,TPt,0.000682437
A8aV,A8aV,Pir,0
A8aV,A8aV,A29d,0.00434873
A8aV,A8aV,A19M,0.014234322
A8aV,A8aV,A4c,2.54E-05
A8aV,A8aV,APir,0
A8aV,A8aV,TPro,0
A8aV,A8aV,Ent,0
A8aV,A8aV,VIP,0.003543312
A8aV,A8aV,ReI,1.47E-05
A8aV,A8aV,PF,0.002873563
A8aV,A8aV,PG,0.005762471
A8aV,A8aV,PE,0.014325033
A8aV,A8aV,A47O,0.007691762
A8aV,A8aV,A47L,0.251795664
A8aV,A8aV,A47M,0.036693749
A8aV,A8aV,OPt,0.010433782
A8aV,A8aV,A32,0.000633637
A8aV,A8aV,A45,0.129712937
A8aV,A8aV,AuCPB,0.0004387
A8aV,A8aV,A4ab,0.000119055
A8aV,A8aV,A8aD,0.038093652
A8aV,A8aV,V4T,0.022834195
A8aV,A8aV,S2PV,0
A8aV,A8aV,AuML,0
A8aV,A8aV,AuRPB,9.36E-05
A8aV,A8aV,ProSt,4.42E-05
A8aV,A8aV,V3A,0.015127431
A8aV,A8aV,FST,0.023296411
A8aV,A8aV,PEC,0.003747468
A8aV,A8aV,A14C,1.47E-05
A8aV,A8aV,A31,0.000951465
A8aV,A8aV,A30,0.00208172
A8aV,A8aV,A36,0.000103131
A8aV,A8aV,A35,0
A8aV,A8aV,TEO,0.001609571
A8aV,A8aV,A14R,0
A8aV,A8aV,ProM,0.001667431
A8aV,A8aV,AuR,0
A8aV,A8aV,A29a-c,0.001809001
A8aV,A8aV,V6,0.032062871
A8aV,A8aV,A6DR,0.027211624
A8aV,A8aV,A6DC,0.010949261
A8aV,A8aV,TE1,9.36E-05
A8aV,A8aV,TE2,4.28E-05
A8aV,A8aV,TE3,0.008980306
A8aV,A8aV,TLO,0.000749064
A8aV,A8aV,A8b,0.004937573
A8aV,A8aV,PFG,0.004901324
A8aV,A8aV,A46V,0.026238008
A8aV,A8aV,A3b,0.000232596
A8aV,A8aV,A3a,0.000213789
A8aV,A8aV,A46D,0.000906833
A8aV,A8aV,DI,7.18E-05
A8aV,A8aV,MST,0.013394628
A8aV,A8aV,AIP,0.006992341
A8aV,A8aV,A24a,8.96E-05
A8aV,A8aV,A24c,8.96E-05
A8aV,A8aV,A24b,0.000221907
A8aV,A8aV,A24d,0
A8aV,A8aV,A19DI,0.006510467
A8aV,A8aV,A11,0.001422441
A8aV,A8aV,A10,0.003139027
A8aV,A8aV,S2E,0.000218951
A8aV,A8aV,PGM,0.007288219
A8aV,A8aV,A8C,0.041464177
A8aV,A8aV,TL,0
A8aV,A8aV,V3,0.015117426
A8aV,A8aV,A32V,0
A8aV,A8aV,V5,0.030568283
A8aV,A8aV,TH,0.000323883
A8aV,A8aV,A9,0.000197955
A8aV,A8aV,AuRT,0
A8aV,A8aV,A1-2,0.001207105
A8aV,A8aV,AI,0
A8aV,A8aV,IPro,7.18E-05
A8aV,A8aV,STR,0
A8aV,A8aV,AuRM,0
A8aV,A8aV,TFO,0.000403998
A8aV,A8aV,OPro,0.000590894
A8aV,A8aV,PaIL,0
A8aV,A8aV,PaIM,0
A8aV,A8aV,AuCM,9.67E-05
A8aV,A8aV,AuCL,0.000254868
A4ab,A4ab,S2I,0.013484405
A4ab,A4ab,AuRTM,0
A4ab,A4ab,AuRTL,0
A4ab,A4ab,OPAl,0
A4ab,A4ab,A6M,0.126408187
A4ab,A4ab,LIP,0.000354497
A4ab,A4ab,MIP,5.84E-05
A4ab,A4ab,AuA1,0
A4ab,A4ab,S2PR,0
A4ab,A4ab,V1,0
A4ab,A4ab,PGa-IPa,0
A4ab,A4ab,V2,0
A4ab,A4ab,V6A,0.001706107
A4ab,A4ab,V4,0
A4ab,A4ab,A6Vb,0.000957874
A4ab,A4ab,A6Va,0.003155516
A4ab,A4ab,TPPro,0
A4ab,A4ab,A23a,0.005702318
A4ab,A4ab,A23b,0.029539448
A4ab,A4ab,A23c,0.018125346
A4ab,A4ab,TPO,0
A4ab,A4ab,A13b,0
A4ab,A4ab,A13a,0
A4ab,A4ab,TF,0
A4ab,A4ab,GI,0
A4ab,A4ab,A25,0
A4ab,A4ab,AuAL,0
A4ab,A4ab,Gu,3.89E-05
A4ab,A4ab,A13M,0
A4ab,A4ab,A13L,0
A4ab,A4ab,A23V,0
A4ab,A4ab,TPt,0.003056175
A4ab,A4ab,Pir,0
A4ab,A4ab,A29d,0.000206302
A4ab,A4ab,A19M,5.84E-05
A4ab,A4ab,A4c,0.004433276
A4ab,A4ab,APir,0
A4ab,A4ab,TPro,0
A4ab,A4ab,Ent,0
A4ab,A4ab,VIP,0.000276625
A4ab,A4ab,ReI,0.002135447
A4ab,A4ab,PF,0.006417368
A4ab,A4ab,PG,0.001145389
A4ab,A4ab,PE,0.186211226
A4ab,A4ab,A47O,0
A4ab,A4ab,A47L,0
A4ab,A4ab,A47M,0
A4ab,A4ab,OPt,1.94E-05
A4ab,A4ab,A32,0
A4ab,A4ab,A45,0
A4ab,A4ab,AuCPB,0
A4ab,A4ab,A8aV,0
A4ab,A4ab,A8aD,1.94E-05
A4ab,A4ab,V4T,0
A4ab,A4ab,S2PV,5.84E-05
A4ab,A4ab,AuML,0
A4ab,A4ab,AuRPB,0
A4ab,A4ab,ProSt,0
A4ab,A4ab,V3A,0
A4ab,A4ab,FST,0.000296069
A4ab,A4ab,PEC,0.006557896
A4ab,A4ab,A14C,0
A4ab,A4ab,A31,0.02214292
A4ab,A4ab,A30,0.000393482
A4ab,A4ab,A36,0
A4ab,A4ab,A35,0
A4ab,A4ab,TEO,0
A4ab,A4ab,A14R,0
A4ab,A4ab,ProM,0.000408419
A4ab,A4ab,AuR,0
A4ab,A4ab,A29a-c,7.79E-05
A4ab,A4ab,V6,5.84E-05
A4ab,A4ab,A6DR,0.001538583
A4ab,A4ab,A6DC,0.110785318
A4ab,A4ab,TE1,5.84E-05
A4ab,A4ab,TE2,0
A4ab,A4ab,TE3,0.000276625
A4ab,A4ab,TLO,0
A4ab,A4ab,A8b,0.001908386
A4ab,A4ab,PFG,0.0111138
A4ab,A4ab,A46V,0.000222222
A4ab,A4ab,A3b,0.097421289
A4ab,A4ab,A3a,0.148340861
A4ab,A4ab,A46D,0
A4ab,A4ab,DI,0.00033866
A4ab,A4ab,MST,0.000548936
A4ab,A4ab,AIP,0.000907651
A4ab,A4ab,A24a,3.10E-05
A4ab,A4ab,A24c,0.011367943
A4ab,A4ab,A24b,0.003714515
A4ab,A4ab,A24d,0.089529139
A4ab,A4ab,A19DI,0
A4ab,A4ab,A11,0
A4ab,A4ab,A10,0
A4ab,A4ab,S2E,0.012615103
A4ab,A4ab,PGM,5.84E-05
A4ab,A4ab,A8C,0.001643847
A4ab,A4ab,TL,0
A4ab,A4ab,V3,0
A4ab,A4ab,A32V,0
A4ab,A4ab,V5,0.000296069
A4ab,A4ab,TH,0
A4ab,A4ab,A9,0
A4ab,A4ab,AuRT,0
A4ab,A4ab,A1-2,0.073425031
A4ab,A4ab,AI,0
A4ab,A4ab,IPro,0
A4ab,A4ab,STR,0
A4ab,A4ab,AuRM,0
A4ab,A4ab,TFO,0.000276625
A4ab,A4ab,OPro,0
A4ab,A4ab,PaIL,0
A4ab,A4ab,PaIM,0
A4ab,A4ab,AuCM,7.79E-05
A4ab,A4ab,AuCL,0
A8aD,A8aD,S2I,0.003695617
A8aD,A8aD,AuRTM,0
A8aD,A8aD,AuRTL,0
A8aD,A8aD,OPAl,0
A8aD,A8aD,A6M,0.015345569
A8aD,A8aD,LIP,0.003330584
A8aD,A8aD,MIP,0.000490557
A8aD,A8aD,AuA1,0.001561613
A8aD,A8aD,S2PR,0.000141965
A8aD,A8aD,V1,0.000490557
A8aD,A8aD,PGa-IPa,0.002083661
A8aD,A8aD,V2,0.001380997
A8aD,A8aD,V6A,0.000625362
A8aD,A8aD,V4,0
A8aD,A8aD,A6Vb,0.002706396
A8aD,A8aD,A6Va,0.000664013
A8aD,A8aD,TPPro,0
A8aD,A8aD,A23a,0.078637428
A8aD,A8aD,A23b,0.110768618
A8aD,A8aD,A23c,0.000141965
A8aD,A8aD,TPO,0.009674363
A8aD,A8aD,A13b,0
A8aD,A8aD,A13a,0
A8aD,A8aD,TF,0
A8aD,A8aD,GI,0.002559899
A8aD,A8aD,A25,0
A8aD,A8aD,AuAL,0
A8aD,A8aD,Gu,0
A8aD,A8aD,A13M,0.001637967
A8aD,A8aD,A13L,0.005902175
A8aD,A8aD,A23V,0.005705334
A8aD,A8aD,TPt,0.013533424
A8aD,A8aD,Pir,0
A8aD,A8aD,A19M,0.005582221
A8aD,A8aD,A4c,0
A8aD,A8aD,APir,0
A8aD,A8aD,TPro,0
A8aD,A8aD,Ent,0.000387243
A8aD,A8aD,VIP,0
A8aD,A8aD,ReI,0.002225626
A8aD,A8aD,PF,0.002326312
A8aD,A8aD,PG,0.006504153
A8aD,A8aD,PE,0.002735034
A8aD,A8aD,A47O,0.001277683
A8aD,A8aD,A47L,0.033936114
A8aD,A8aD,A47M,0.017759938
A8aD,A8aD,OPt,0.000141965
A8aD,A8aD,A32,0
A8aD,A8aD,A45,0.00028393
A8aD,A8aD,A29d,0.016488745
A8aD,A8aD,A8aV,0.183415888
A8aD,A8aD,A4ab,0.001135718
A8aD,A8aD,AuCPB,0.009085747
A8aD,A8aD,V4T,0
A8aD,A8aD,S2PV,0
A8aD,A8aD,AuML,0.001664926
A8aD,A8aD,AuRPB,0.000141965
A8aD,A8aD,ProSt,0.001657767
A8aD,A8aD,V3A,0
A8aD,A8aD,FST,0.002083661
A8aD,A8aD,PEC,0.001250724
A8aD,A8aD,A14C,0
A8aD,A8aD,A31,0.007330661
A8aD,A8aD,A30,0.015196959
A8aD,A8aD,A36,0
A8aD,A8aD,A35,0
A8aD,A8aD,TEO,0
A8aD,A8aD,A14R,0
A8aD,A8aD,ProM,0
A8aD,A8aD,AuR,0
A8aD,A8aD,A29a-c,0.015353974
A8aD,A8aD,V6,0
A8aD,A8aD,A6DR,0.058007063
A8aD,A8aD,A6DC,0.009653606
A8aD,A8aD,TE1,0.000141965
A8aD,A8aD,TE2,0
A8aD,A8aD,TE3,0.003228444
A8aD,A8aD,TLO,0.000625362
A8aD,A8aD,A8b,0.06806839
A8aD,A8aD,PFG,0.012655407
A8aD,A8aD,A46V,0.066041551
A8aD,A8aD,A3b,0
A8aD,A8aD,A3a,0
A8aD,A8aD,A46D,0.08410219
A8aD,A8aD,DI,0.000387243
A8aD,A8aD,MST,0.001850075
A8aD,A8aD,AIP,0.00028393
A8aD,A8aD,A24a,0.000490557
A8aD,A8aD,A24c,0.002194134
A8aD,A8aD,A24b,0.000490557
A8aD,A8aD,A24d,0.003276882
A8aD,A8aD,A19DI,0
A8aD,A8aD,A11,0.021597076
A8aD,A8aD,A10,0.029607914
A8aD,A8aD,S2E,0.006736286
A8aD,A8aD,PGM,0.012682654
A8aD,A8aD,A8C,0.003485189
A8aD,A8aD,TL,0
A8aD,A8aD,V3,0.000141965
A8aD,A8aD,A32V,0
A8aD,A8aD,V5,0
A8aD,A8aD,TH,0.00028393
A8aD,A8aD,A9,0.019270981
A8aD,A8aD,AuRT,0
A8aD,A8aD,A1-2,0
A8aD,A8aD,AI,0
A8aD,A8aD,IPro,0
A8aD,A8aD,STR,0
A8aD,A8aD,AuRM,0
A8aD,A8aD,TFO,0
A8aD,A8aD,OPro,0.000245278
A8aD,A8aD,PaIL,0
A8aD,A8aD,PaIM,0
A8aD,A8aD,AuCM,0.003503309
A8aD,A8aD,AuCL,0.001903045
V4T,V4T,S2I,0.000590493
V4T,V4T,AuRTM,0
V4T,V4T,AuRTL,0
V4T,V4T,OPAl,0
V4T,V4T,A6M,0
V4T,V4T,LIP,0.003336379
V4T,V4T,MIP,0.012964493
V4T,V4T,AuA1,0.000590493
V4T,V4T,S2PR,0
V4T,V4T,V1,0.096801789
V4T,V4T,PGa-IPa,0.057735675
V4T,V4T,V2,0.042389958
V4T,V4T,V6A,7.38E-05
V4T,V4T,V4,0.01984377
V4T,V4T,A6Vb,0
V4T,V4T,A6Va,0.000959551
V4T,V4T,TPPro,0
V4T,V4T,A23a,7.38E-05
V4T,V4T,A23b,0
V4T,V4T,A23c,0
V4T,V4T,TPO,0.008020905
V4T,V4T,A13b,0
V4T,V4T,A13a,0
V4T,V4T,TF,0.001937194
V4T,V4T,GI,0
V4T,V4T,A25,0
V4T,V4T,AuAL,0
V4T,V4T,Gu,0
V4T,V4T,A13M,0
V4T,V4T,A13L,0.000221435
V4T,V4T,A23V,0
V4T,V4T,TPt,0.004284717
V4T,V4T,Pir,0
V4T,V4T,A29d,0
V4T,V4T,A19M,9.19E-05
V4T,V4T,A4c,0
V4T,V4T,APir,0
V4T,V4T,TPro,0
V4T,V4T,Ent,0
V4T,V4T,VIP,0.000229758
V4T,V4T,ReI,0
V4T,V4T,PF,0.000221435
V4T,V4T,PG,0.00102215
V4T,V4T,PE,0.002119556
V4T,V4T,A47O,0
V4T,V4T,A47L,0.012540407
V4T,V4T,A47M,0.000570956
V4T,V4T,OPt,0.000395473
V4T,V4T,A32,0
V4T,V4T,A45,0.008180433
V4T,V4T,AuCPB,4.60E-05
V4T,V4T,A8aV,0.032513363
V4T,V4T,A4ab,0
V4T,V4T,A8aD,0.000147623
V4T,V4T,S2PV,0
V4T,V4T,AuML,0
V4T,V4T,AuRPB,0
V4T,V4T,ProSt,0
V4T,V4T,V3A,0.009687823
V4T,V4T,FST,0.14503186
V4T,V4T,PEC,0.001575014
V4T,V4T,A14C,0
V4T,V4T,A31,0
V4T,V4T,A30,0
V4T,V4T,A36,0.000811928
V4T,V4T,A35,0.000147623
V4T,V4T,TEO,0.028186275
V4T,V4T,A14R,0
V4T,V4T,ProM,0
V4T,V4T,AuR,0
V4T,V4T,A29a-c,0
V4T,V4T,V6,0.015209592
V4T,V4T,A6DR,0.000221435
V4T,V4T,A6DC,0.000221435
V4T,V4T,TE1,0.000295247
V4T,V4T,TE2,0.010000754
V4T,V4T,TE3,0.060712764
V4T,V4T,TLO,0.000221435
V4T,V4T,A8b,0.000147623
V4T,V4T,PFG,0.006382193
V4T,V4T,A46V,0
V4T,V4T,A3b,0
V4T,V4T,A3a,0
V4T,V4T,A46D,0
V4T,V4T,DI,0
V4T,V4T,MST,0.117242503
V4T,V4T,AIP,7.38E-05
V4T,V4T,A24a,0
V4T,V4T,A24c,0
V4T,V4T,A24b,7.38E-05
V4T,V4T,A24d,0
V4T,V4T,A19DI,0.010285886
V4T,V4T,A11,0
V4T,V4T,A10,0
V4T,V4T,S2E,7.38E-05
V4T,V4T,PGM,0.000137855
V4T,V4T,A8C,0.000295247
V4T,V4T,TL,0.00041501
V4T,V4T,V3,0.032259326
V4T,V4T,A32V,0
V4T,V4T,V5,0.249932375
V4T,V4T,TH,0.00088574
V4T,V4T,A9,0
V4T,V4T,AuRT,0
V4T,V4T,A1-2,0.000147623
V4T,V4T,AI,0
V4T,V4T,IPro,0
V4T,V4T,STR,0
V4T,V4T,AuRM,0
V4T,V4T,TFO,0.001033363
V4T,V4T,OPro,0
V4T,V4T,PaIL,0
V4T,V4T,PaIM,0
V4T,V4T,AuCM,0.000239527
V4T,V4T,AuCL,0.000147623
AuML,AuML,S2I,0.003565913
AuML,AuML,AuRTM,0.000471266
AuML,AuML,AuRTL,0.004558656
AuML,AuML,OPAl,0.000497853
AuML,AuML,A6M,0.00017662
AuML,AuML,LIP,7.57E-05
AuML,AuML,MIP,4.78E-05
AuML,AuML,AuA1,0.129732598
AuML,AuML,V1,0.000126157
AuML,AuML,PGa-IPa,0.003381953
AuML,AuML,V2,0.001764849
AuML,AuML,V6A,0
AuML,AuML,V4,0.001009571
AuML,AuML,A6Vb,0
AuML,AuML,A6Va,2.52E-05
AuML,AuML,TPPro,0.00114605
AuML,AuML,A23a,0.00959808
AuML,AuML,A23b,0.001410253
AuML,AuML,A23c,0
AuML,AuML,TPO,0.077894589
AuML,AuML,A13b,0
AuML,AuML,A13a,4.78E-05
AuML,AuML,TF,0
AuML,AuML,GI,0.013631869
AuML,AuML,A25,2.52E-05
AuML,AuML,AuAL,0.074758578
AuML,AuML,Gu,0
AuML,AuML,A13M,0.001451228
AuML,AuML,A13L,0.002376419
AuML,AuML,A23V,0.005743294
AuML,AuML,TPt,0.031397096
AuML,AuML,Pir,0
AuML,AuML,A29d,0.000151389
AuML,AuML,A19M,0.000726292
AuML,AuML,A4c,0
AuML,AuML,APir,0
AuML,AuML,TPro,0.017685796
AuML,AuML,Ent,0.000353241
AuML,AuML,VIP,0
AuML,AuML,ReI,0.081597793
AuML,AuML,PF,2.39E-05
AuML,AuML,PG,0.002068461
AuML,AuML,PE,0
AuML,AuML,A47O,0.00118317
AuML,AuML,A47L,0.001330803
AuML,AuML,A47M,0.001698121
AuML,AuML,OPt,4.91E-05
AuML,AuML,A32,0.000227083
AuML,AuML,A45,2.52E-05
AuML,AuML,AuCPB,0.132337655
AuML,AuML,A8aV,0.007876562
AuML,AuML,A4ab,0
AuML,AuML,A8aD,0.007282415
AuML,AuML,V4T,0.001337058
AuML,AuML,S2PV,7.57E-05
AuML,AuML,S2PR,2.39E-05
AuML,AuML,AuRPB,0.016283508
AuML,AuML,ProSt,0.005357521
AuML,AuML,V3A,0.000143256
AuML,AuML,FST,0.012504688
AuML,AuML,PEC,4.91E-05
AuML,AuML,A14C,0
AuML,AuML,A31,0
AuML,AuML,A30,0.002836249
AuML,AuML,A36,0.000262636
AuML,AuML,A35,9.55E-05
AuML,AuML,TEO,2.39E-05
AuML,AuML,A14R,7.57E-05
AuML,AuML,ProM,0
AuML,AuML,AuR,0.062753849
AuML,AuML,A29a-c,0.000300067
AuML,AuML,V6,0
AuML,AuML,A6DR,0.000377117
AuML,AuML,A6DC,0
AuML,AuML,TE1,0.000991639
AuML,AuML,TE2,0.000321232
AuML,AuML,TE3,0.005433104
AuML,AuML,TLO,0.000789265
AuML,AuML,A8b,0.00068125
AuML,AuML,PFG,0.006235159
AuML,AuML,A46V,0.000552382
AuML,AuML,A3b,0
AuML,AuML,A3a,0
AuML,AuML,A46D,0.003889195
AuML,AuML,DI,0.001629795
AuML,AuML,MST,0.033411751
AuML,AuML,AIP,0
AuML,AuML,A24a,0
AuML,AuML,A24c,0
AuML,AuML,A24b,0
AuML,AuML,A24d,0
AuML,AuML,A19DI,0
AuML,AuML,A11,0.000529861
AuML,AuML,A10,0.017816771
AuML,AuML,S2E,0.000916778
AuML,AuML,PGM,0.000454167
AuML,AuML,A8C,0
AuML,AuML,TL,0.000191008
AuML,AuML,V3,0.000461777
AuML,AuML,A32V,7.57E-05
AuML,AuML,V5,0.043073724
AuML,AuML,TH,0.003906605
AuML,AuML,A9,0.003087209
AuML,AuML,AuRT,0.00060149
AuML,AuML,A1-2,4.91E-05
AuML,AuML,AI,2.39E-05
AuML,AuML,IPro,0.003988865
AuML,AuML,STR,0.008017349
AuML,AuML,AuRM,0.038086939
AuML,AuML,TFO,2.39E-05
AuML,AuML,OPro,2.39E-05
AuML,AuML,PaIL,0.001397009
AuML,AuML,PaIM,0.000624843
AuML,AuML,AuCM,0.060035484
AuML,AuML,AuCL,0.040647665
V3A,V3A,S2I,0
V3A,V3A,AuRTM,0
V3A,V3A,AuRTL,0
V3A,V3A,OPAl,0
V3A,V3A,A6M,0
V3A,V3A,LIP,0.113611819
V3A,V3A,MIP,0.064244233
V3A,V3A,AuA1,0
V3A,V3A,S2PR,0
V3A,V3A,V1,0.067866303
V3A,V3A,PGa-IPa,0.000270783
V3A,V3A,V2,0.20830102
V3A,V3A,V6A,0.009543692
V3A,V3A,V4,0.019760767
V3A,V3A,A6Vb,0
V3A,V3A,A6Va,0.003867414
V3A,V3A,TPPro,0
V3A,V3A,A23a,0.000135391
V3A,V3A,A23b,0
V3A,V3A,A23c,0
V3A,V3A,TPO,7.46E-05
V3A,V3A,A13b,0
V3A,V3A,A13a,0
V3A,V3A,TF,0.002105429
V3A,V3A,GI,0
V3A,V3A,A25,0
V3A,V3A,AuAL,0
V3A,V3A,Gu,0
V3A,V3A,A13M,0
V3A,V3A,A13L,0
V3A,V3A,A23V,7.46E-05
V3A,V3A,TPt,7.46E-05
V3A,V3A,Pir,0
V3A,V3A,A29d,0.000947739
V3A,V3A,A19M,0.008947211
V3A,V3A,A4c,0.00014912
V3A,V3A,APir,0
V3A,V3A,TPro,0
V3A,V3A,Ent,0
V3A,V3A,VIP,0.015379246
V3A,V3A,ReI,0
V3A,V3A,PF,0
V3A,V3A,PG,0.010923387
V3A,V3A,PE,0.003035422
V3A,V3A,A47O,0
V3A,V3A,A47L,0.001889562
V3A,V3A,A47M,0
V3A,V3A,OPt,0.018803317
V3A,V3A,A32,0
V3A,V3A,A45,0.002560603
V3A,V3A,AuCPB,0
V3A,V3A,A8aV,0.008739602
V3A,V3A,A4ab,0
V3A,V3A,A8aD,0.000135391
V3A,V3A,V4T,0.007862183
V3A,V3A,S2PV,0
V3A,V3A,AuML,0
V3A,V3A,AuRPB,0
V3A,V3A,ProSt,7.46E-05
V3A,V3A,FST,0.003088439
V3A,V3A,PEC,0.005970723
V3A,V3A,A14C,0
V3A,V3A,A31,0.00029824
V3A,V3A,A30,0.001218522
V3A,V3A,A36,0
V3A,V3A,A35,0
V3A,V3A,TEO,0.000480734
V3A,V3A,A14R,0
V3A,V3A,ProM,0
V3A,V3A,AuR,0
V3A,V3A,A29a-c,0.000541565
V3A,V3A,V6,0.182270401
V3A,V3A,A6DR,0.000676956
V3A,V3A,A6DC,0.004252045
V3A,V3A,TE1,0
V3A,V3A,TE2,0
V3A,V3A,TE3,0.000765245
V3A,V3A,TLO,0.002707826
V3A,V3A,A8b,0
V3A,V3A,PFG,0.002493857
V3A,V3A,A46V,0
V3A,V3A,A3b,0.000135391
V3A,V3A,A3a,0.000135391
V3A,V3A,A46D,0
V3A,V3A,DI,0
V3A,V3A,MST,0.008325393
V3A,V3A,AIP,0.007540503
V3A,V3A,A24a,0
V3A,V3A,A24c,0
V3A,V3A,A24b,0
V3A,V3A,A24d,0
V3A,V3A,A19DI,0.053861179
V3A,V3A,A11,0
V3A,V3A,A10,0
V3A,V3A,S2E,0
V3A,V3A,PGM,0.005070086
V3A,V3A,A8C,0.004726864
V3A,V3A,TL,0.000270783
V3A,V3A,V3,0.085438823
V3A,V3A,A32V,0
V3A,V3A,V5,0.055951991
V3A,V3A,TH,0.001950394
V3A,V3A,A9,0
V3A,V3A,AuRT,0
V3A,V3A,A1-2,0
V3A,V3A,AI,0
V3A,V3A,IPro,0
V3A,V3A,STR,0
V3A,V3A,AuRM,0
V3A,V3A,TFO,0.002450772
V3A,V3A,OPro,0
V3A,V3A,PaIL,0
V3A,V3A,PaIM,0
V3A,V3A,AuCM,0
V3A,V3A,AuCL,0
PEC,PEC,S2I,0
PEC,PEC,AuRTM,0
PEC,PEC,AuRTL,0
PEC,PEC,OPAl,0
PEC,PEC,A6M,0
PEC,PEC,LIP,0.016292789
PEC,PEC,MIP,0.131024519
PEC,PEC,AuA1,0
PEC,PEC,S2PR,0
PEC,PEC,V1,0.00044143
PEC,PEC,PGa-IPa,0
PEC,PEC,V2,0.004534692
PEC,PEC,V6A,0.122797865
PEC,PEC,V4,0.001886111
PEC,PEC,A6Vb,0
PEC,PEC,A6Va,0.00060195
PEC,PEC,TPPro,0
PEC,PEC,A23a,8.03E-05
PEC,PEC,A23b,0.006741844
PEC,PEC,A23c,0
PEC,PEC,TPO,0
PEC,PEC,A13b,0
PEC,PEC,A13a,0
PEC,PEC,TF,0
PEC,PEC,GI,0
PEC,PEC,A25,0
PEC,PEC,AuAL,0
PEC,PEC,Gu,0
PEC,PEC,A13M,0
PEC,PEC,A13L,0
PEC,PEC,A23V,0
PEC,PEC,TPt,0.002407801
PEC,PEC,Pir,0
PEC,PEC,A29d,0
PEC,PEC,A19M,0.03724066
PEC,PEC,A4c,0
PEC,PEC,APir,4.01E-05
PEC,PEC,TPro,0
PEC,PEC,Ent,0
PEC,PEC,VIP,0.020867611
PEC,PEC,ReI,0
PEC,PEC,PF,0.00012039
PEC,PEC,PG,0.003531442
PEC,PEC,PE,0.234921145
PEC,PEC,A47O,0
PEC,PEC,A47L,0.001444681
PEC,PEC,A47M,0
PEC,PEC,OPt,0.004815603
PEC,PEC,A32,0
PEC,PEC,A45,4.01E-05
PEC,PEC,AuCPB,0
PEC,PEC,A8aV,0.007624704
PEC,PEC,A4ab,4.01E-05
PEC,PEC,A8aD,4.01E-05
PEC,PEC,V4T,0.008427304
PEC,PEC,S2PV,0
PEC,PEC,AuML,0
