,Source,Target,Distance,Graph Distance,Weight,Difference
620,A4c,TPPro,-0.4139966068511185,-0.26585036645561116,,-0.14814624039550733
621,A4c,TPO,-0.12193230801731653,-0.182944249144622,,0.061011941127305486
622,A4c,TF,0.4811005819701238,-0.32802995443890176,,0.8091305364090255
623,A4c,A25,-0.7691498741474612,-0.26585036645561116,,-0.5032995076918501
624,A4c,ReI,-1.4356583286694602,-0.182944249144622,0.0016748825610877441,-1.2527140795248382
625,A4c,PG,-0.44345591317405225,-0.182944249144622,,-0.26051166402943027
626,A4c,PE,-0.6177161531247469,-0.33217526030440236,0.0648241300420231,-0.28554089282034456
627,A4c,A8aV,-1.3299442210219634,-0.182944249144622,0.014304732057277987,-1.1469999718773414
628,A4c,V3A,0.25231363978954124,-0.3484180914510455,,0.6007317312405868
629,A4c,PEC,-0.12032990132289605,-0.3418476406573674,0.0058848323931604074,0.22151773933447133
630,A4c,A14C,-0.6810467094387659,-0.3369127527221812,,-0.3441339567165847
631,A4c,A35,0.35689893189523203,-0.26585036645561116,,0.6227492983508431
632,A4c,TEO,0.5044524089240144,-0.26585036645561116,,0.7703027753796257
633,A4c,ProM,-1.3790456039911347,-0.182944249144622,0.0025168725274975203,-1.1961013548465127
634,A4c,A29a-c,0.17440501551371082,-0.3073034251111057,,0.48170844062481655
635,A4c,A6DC,-1.6713567835552008,-0.182944249144622,0.1540750664819905,-1.4884125344105787
636,A4c,PFG,-0.8470395051932094,-0.344150588360445,0.003358862493923152,-0.5028889168327644
637,A4c,MST,-0.6101349656867234,-0.34612454353450417,0.0016748825610877441,-0.26401042215221926
638,A4c,AIP,-0.5235952398232591,-0.3485161761801911,,-0.17507906364306797
639,A4c,A24c,-1.1566541836745112,-0.34660307812215574,0.008410802292397662,-0.8100511055523555
640,A4c,A24b,-1.050613178972816,-0.32506902167776214,0.0008328925946740043,-0.7255441572950538
641,A4c,S2E,-1.3949532746590856,-0.26585036645561116,0.005042842426734776,-1.1291029082034745
642,A4c,TL,0.8009549056291299,-0.3211211113295605,,1.1220760169586903
643,A4c,TH,0.9271740935112678,-0.3073034251111057,,1.2344775186223735
644,A4c,AI,-1.1164254463831422,-0.3475549458345546,,-0.7688705005485876
645,A4c,TFO,0.5138506724508635,-0.3349387975480803,,0.8487894699989438
646,A4c,PaIL,-0.56211404230156,-0.26585036645561116,,-0.29626367584594887
647,A4c,PaIM,-0.6559543975864125,-0.26585036645561116,,-0.39010403113080133
648,A4c,AuCM,-0.9992642033429039,-0.26585036645561116,0.0016748825610877441,-0.7334138368872927
649,PF,AuRTM,-0.34746461557361774,-0.346651549206675,,-0.0008130663669427274
650,PF,AuRTL,-0.2152975726851753,-0.3474348510041142,,0.1321372783189389
651,PF,OPAl,-0.19808036241160396,1.490956321610036,6.679068940346252e-05,-1.68903668402164
652,PF,V1,0.49870404361772175,-0.08594036871279505,,0.5846444123305168
653,PF,PGa-IPa,-0.698495069513531,1.490956321610036,0.00037034293397625475,-2.1894513911235673
654,PF,TPPro,0.3603407055342778,-0.08594036871279505,0.00044623099511945276,0.44628107424707286
655,PF,TPO,-0.3477557245454038,-0.08594036871279505,,-0.2618153558326088
656,PF,A13b,0.19652453732148956,0.571099918921718,,-0.3745753816002284
657,PF,A13a,0.16176326328703164,-0.1647852032289366,6.679068940346252e-05,0.32654846651596825
658,PF,TF,0.21475172311797358,-0.3484316183586221,0.00021856681168985862,0.5631833414765957
659,PF,A25,0.1047320464907931,-0.04213768287049419,,0.14686972936128728
660,PF,A23V,-0.5426448858583958,-0.33649173173075597,,-0.2061531541276398
661,PF,A29d,-1.2461653717323478,-0.2651331744312986,0.006441387825432099,-0.9810321973010492
662,PF,APir,1.0950732459466508,-0.3418918837465328,,1.4369651296931836
663,PF,TPro,-0.606564462504543,-0.2567708434977684,,-0.3497936190067746
664,PF,Ent,0.9517229368553555,-0.19544708331854718,,1.1471700201739026
665,PF,ReI,-1.594564945683772,0.2644811180256119,0.001053335484265037,-1.859046063709384
666,PF,PG,-1.29780317472441,-0.31468772811141144,0.005682507214000119,-0.9831154466129987
667,PF,A47M,-0.24534034991892026,-0.30388543973313803,0.0014327757899810273,0.05854508981421777
668,PF,V4T,-0.5518680874550921,-0.18150986509599693,0.022681432910048732,-0.37035822235909516
669,PF,S2PV,-1.2831401675581515,-0.3133773913554755,0.052808993183815114,-0.969762776202676
670,PF,AuRPB,-0.1767991441750977,-0.33035935571283387,,0.15356021153773616
671,PF,ProSt,-0.6386977148418796,-0.1647852032289366,,-0.473912511612943
672,PF,V3A,-0.5887800493098021,-0.3480928067083836,,-0.2406872426014185
673,PF,A14C,0.1948977593058311,-0.2651331744312986,,0.46003093373712967
674,PF,A31,-1.0131960235538306,0.571099918921718,6.679068940346252e-05,-1.5842959424755487
675,PF,A30,-1.047695711754066,-0.32001097118254335,0.004847738541417011,-0.7276847405715225
676,PF,A35,0.606194085274166,-0.18150986509599693,0.0008256713008354431,0.7877039503701628
677,PF,TEO,0.003735893749449785,-0.32001097118254335,0.0008256713008354431,0.3237468649319931
678,PF,ProM,-0.5712025703138381,0.571099918921718,0.016838052202046268,-1.142302489235556
679,PF,AuR,-0.7053732497122739,-0.346229405737236,,-0.3591438439750379
680,PF,A29a-c,-0.6291458590670729,-0.31530716003247955,0.0027228728294233224,-0.3138386990345933
681,PF,TE2,-0.008768682743938213,-0.04213768287049419,0.0037853056854201673,0.033369000126555984
682,PF,TE3,-0.32569606236924975,-0.25192949400993514,0.027614156884376427,-0.07376656835931461
683,PF,PFG,-1.7017302018788278,-0.3254689799010424,0.42974499288136236,-1.3762612219777854
684,PF,A46V,-0.022656511281365616,0.571099918921718,,-0.5937564302030836
685,PF,DI,-0.850707298552912,-0.20724011412224355,0.0016604399734106217,-0.6434671844306685
686,PF,A24a,-0.5036387897031764,-0.33978227495988494,0.003178201196270619,-0.1638565147432915
687,PF,A24c,-0.6823711912043411,-0.34841389292761044,0.00037034293397625475,-0.33395729827673065
688,PF,A24b,-0.5027979094222069,0.01918607730872698,0.00408885792998503,-0.5219839867309339
689,PF,S2E,-1.86396887368134,0.571099918921718,0.050684127471821425,-2.435068792603058
690,PF,TL,0.5199080272021985,-0.34046948914778463,6.679068940346252e-05,0.8603775163499832
691,PF,TH,0.5785239303549642,-0.28305245500314896,,0.8615763853581131
692,PF,IPro,-0.6817064525139289,0.571099918921718,0.00014267875054666058,-1.2528063714356468
693,PF,STR,0.17231387615048946,-0.2651331744312986,,0.437447050581788
694,PF,AuRM,-0.72546720880198,-0.04213768287049419,,-0.6833295259314858
695,PF,TFO,0.06917016062448834,-0.34737945322365105,,0.4165496138481394
696,PF,PaIL,-0.18726991424447445,-0.33502728372646534,,0.1477573694819909
697,PF,PaIM,-0.31690998380976354,-0.34260359812988156,0.00044623099511945276,0.02569361432011802
698,PG,S2I,-1.0669739659175776,-0.18139853057542762,0.0020882246433218403,-0.88557543534215
699,PG,AuRTM,-0.15485214768165873,-0.14887573774215473,,-0.0059764099395039905
700,PG,AuRTL,-0.02344401587844281,-0.26354207218529346,,0.24009805630685066
701,PG,OPAl,0.6115059895745937,-0.33487437669373277,0.00017803234798566793,0.9463803662683264
702,PG,S2PR,-0.10790755162188077,-0.04269358209492609,0.000340141463508738,-0.06521396952695468
703,PG,V1,-0.1696194823465448,-0.12159313752753903,0.002054239318880136,-0.04802634481900578
704,PG,V2,-0.676831313196352,14.99768003157857,0.02431646276542266,-15.674511344774922
705,PG,V6A,-1.0396103847973766,7.324461773905985,0.013004228124439961,-8.364072158703362
706,PG,A6Vb,0.1854826110385035,4.766722354670645,0.0003158136956880911,-4.581239743632142
707,PG,TPPro,0.5220002327303088,-0.3468511745844324,,0.8688514073147412
708,PG,TPO,-0.18137094060998463,-0.3389373468355965,0.006265925337688751,0.15756640622561188
709,PG,A13b,1.0045940039891472,-0.3446275918487451,0.0,1.3492215958378924
710,PG,A13a,0.9554407954677409,-0.3154730306636088,,1.2709138261313497
711,PG,TF,0.268658002638892,-0.34794087822626457,0.00765924609173743,0.6165988808651566
712,PG,GI,-0.48654878738943763,0.930113225845033,0.0007009162474421375,-1.4166620132344705
713,PG,A25,0.8738533576829243,-0.3424015336287806,2.0931174121115936e-07,1.2162548913117048
714,PG,AuAL,-0.4506451028946499,3.487852645069692,,-3.938497747964342
715,PG,TPt,-1.5014957526475818,-0.3411060128892042,0.05482006130995852,-1.1603897397583776
716,PG,Pir,0.7918168867127782,-0.3376320429219023,,1.1294489296346804
717,PG,A29d,-1.2958915630264713,-0.16821017182152487,0.035592719308419715,-1.1276813912049466
718,PG,APir,1.256661026877161,-0.3467409273603931,,1.6034019542375542
719,PG,TPro,-0.40707005504130406,-0.015138298649547589,,-0.3919317563917565
720,PG,VIP,-1.6239346087111406,-0.19393640118841848,0.0346245743603915,-1.429998207522722
721,PG,ReI,-1.058113216046048,-0.3446323376899074,0.002185427204358025,-0.7134808783561406
722,PG,A47M,0.5715546172186502,-0.15212330084087336,0.003480131811781364,0.7236779180595235
723,PG,V4T,-1.0815968192875152,-0.1531843565031268,0.07859436798860263,-0.9284124627843884
724,PG,S2PV,-0.5768924466316965,1.2817634664230824,0.0008100847083192017,-1.8586559130547788
725,PG,AuRPB,0.013439393938351385,-0.18430878278133353,0.00010007108913713048,0.19774817671968492
726,PG,ProSt,-1.257473954155247,-0.3392502914130691,0.0069663513593581534,-0.918223662742178
727,PG,V3A,-1.2371581457931504,-0.23787792253739443,0.024429335033655495,-0.999280223255756
728,PG,A14C,0.9769044211679477,-0.3433922808231892,,1.320296701991137
729,PG,A31,-1.0474326761563264,0.27643855246495885,0.010986092417723876,-1.3238712286212853
730,PG,A30,-1.0733821700886108,-0.3481046065357415,0.018252386204004063,-0.7252775635528693
731,PG,A36,0.630277432198608,-0.3384060673718877,0.0021006884603686576,0.9686834995704957
732,PG,A35,0.750992764088898,-0.34621017006751825,0.0007047683504051279,1.0972029341564162
733,PG,TEO,-0.27985353306601746,-0.3093605784058014,0.007725202082670815,0.029507045339783933
734,PG,A14R,0.9808225678125968,-0.3149248172007321,,1.295747385013329
735,PG,ProM,0.21739789065633977,-0.34357906487077633,0.0005587608609518354,0.5609769555271161
736,PG,AuR,-0.5064724617408256,-0.3469598481234067,9.09737173973553e-06,-0.15951261361741892
737,PG,A29a-c,-1.240613514638548,-0.3478863205935201,0.03331035206497126,-0.8927271940450279
738,PG,V6,-0.8525564322030449,0.5247065432333182,0.021959955859612326,-1.3772629754363632
739,PG,TE1,0.3559000327414871,-0.34301716113340586,0.00020014217827364655,0.698917193874893
740,PG,TE3,-0.3365790104540796,-0.30874413991721766,0.07769849926270367,-0.027834870536861955
741,PG,A46V,0.7938253324493015,0.39731548206125106,0.0010714276660137054,0.3965098503880505
742,PG,DI,-0.2655900685793986,2.2883895582482974,0.0007641792261384783,-2.553979626827696
743,PG,A24a,0.2446059264470981,-0.3483420067976763,0.0018291852627756705,0.5929479332447745
744,PG,A24c,0.03855485654347436,-0.34465661799330766,0.00011826583261664117,0.383211474536782
745,PG,A24b,0.22719517229704642,-0.3168803667322075,0.0019461407632072145,0.5440755390292539
746,PG,S2E,-1.0630488481522884,-0.248098811388717,0.006163970693146012,-0.8149500367635714
747,PG,PGM,-1.154833633700513,7.324461773905985,0.01823974509792356,-8.479295407606498
748,PG,TL,0.47895336473169237,-0.10289892668126308,0.010047894490339942,0.5818522914129555
749,PG,V3,-0.2709775294748975,-0.3287416799536314,0.02969834877207018,0.0577641504787339
750,PG,TH,0.30855378816200957,-0.28513804021806594,0.013479465072150646,0.5936918283800755
751,PG,AI,-0.12470092922412426,-0.3382606952396227,0.00021833692175315727,0.21355976601549845
752,PG,IPro,-0.11289322740322659,-0.3440569132554057,0.0002142125232042115,0.2311636858521791
753,PG,STR,0.33549885162765414,-0.33070543225465865,9.09737173973553e-06,0.6662042838823128
754,PG,AuRM,-0.5264943213522635,-0.33055017382165675,1.8194743479530527e-05,-0.19594414753060674
755,PG,TFO,-0.147625199201526,-0.32614013863758684,0.023608064432245484,0.17851493943606084
756,PG,OPro,0.20498753052112847,-0.3430436689859957,4.384328290587394e-05,0.5480311995071242
757,PG,PaIL,0.0006854309498666418,-0.34789900937272694,,0.34858444032259356
758,PG,PaIM,0.3684483782647518,-0.3478684043592845,,0.7163167826240363
759,PG,AuCL,-0.9717910867050226,-0.3428450097707373,0.0021969548902487667,-0.6289460769342853
760,PE,TPO,0.2855375712271996,-0.33420471786144446,,0.619742289088644
761,PE,A13a,0.4423152310720569,-0.3477976464782759,,0.7901128775503328
762,PE,TF,0.8364785706860028,-0.3468823927030619,,1.1833609633890647
763,PE,PG,-1.2579237786639281,-0.10137646337864586,,-1.1565473152852823
764,PE,A47M,0.2999808371322282,-0.2869114786697202,,0.5868923158019483
765,PE,V3A,-1.0281476204829914,-0.3485377569581233,,-0.6796098635248681
766,PE,PEC,-1.577303207490054,-0.34795068565458814,0.006198900404553252,-1.2293525218354657
767,PE,A30,-1.443626080497442,-0.22506647357262302,,-1.2185596069248188
768,PE,A35,1.2314916969548555,-0.3350131493006135,,1.566504846255469
769,PE,PFG,-1.3263554848876458,-0.34840658274766495,0.037238889286057834,-0.9779489021399808
770,PE,A24a,-0.28527642337197767,-0.22506647357262302,,-0.06020994979935465
771,PE,A24b,-0.30729883784551926,-0.32626739100411634,0.0005552660624672765,0.01896855315859708
772,PE,V3,0.47616393136028057,-0.22506647357262302,,0.7012304049329036
773,PE,TH,1.0511952345871296,-0.3466949835966982,,1.3978902181838277
774,PE,AI,0.07048872293806878,-0.2869114786697202,,0.357400201607789
775,PE,TFO,0.5430893429713861,-0.34313421057597027,,0.8862235535473564
776,A47L,S2I,-0.3194934425612974,0.011653525679305346,8.466157129568309e-05,-0.33114696824060275
777,A47L,AuRTM,0.8681328971787101,-0.32305348346252705,,1.1911863806412373
778,A47L,AuRTL,0.5204012451098202,-0.3137003977921861,,0.8341016429020063
779,A47L,OPAl,-0.9794706205982755,0.1890414819666229,0.0003826152970198392,-1.1685121025648983
780,A47L,A6M,-0.8192961870726241,-0.29861019652650217,0.00119352002499849,-0.5206859905461219
781,A47L,LIP,0.9811376128561428,-0.3479625339732387,0.011280217841366506,1.3291001468293815
782,A47L,MIP,1.1191940861806753,-0.3459442138107898,0.0008770135449246937,1.465138299991465
783,A47L,AuA1,0.36186961249906624,-0.3476543935974518,,0.709524006096518
784,A47L,V1,2.4397428714221525,-0.33424985434725185,0.0012889015679696744,2.7739927257694044
785,A47L,V2,2.0265803297503644,0.40283750975395727,0.012173680332227396,1.6237428199964072
786,A47L,A6Va,-1.2426194601437823,0.576649977267713,0.05626171062546565,-1.8192694374114953
787,A47L,TPPro,0.4878310694060191,-0.32807194662290534,,0.8159030160289245
788,A47L,TPO,0.8750330271493146,-0.3327384826035897,0.004265328210769351,1.2077715097529043
789,A47L,A13b,-1.1572947250881978,-0.16041568985839513,0.0001766574893474133,-0.9968790352298026
790,A47L,A13a,-1.0244963553610107,0.3957710958990873,,-1.4202674512600981
791,A47L,TF,1.4770531922072778,-0.3420134985551202,0.00025050241620293924,1.819066690762398
792,A47L,A25,-1.0544736932912704,-0.3457055906164833,,-0.7087681026747871
793,A47L,AuAL,0.5962310867882838,1.602742224898628,,-1.0065111381103442
794,A47L,A23V,1.3968541670148817,-0.34046035800020696,0.004575048560937261,1.7373145250150888
795,A47L,TPt,0.20016751523927012,-0.29898989365533124,0.001953873534517359,0.49915740889460136
796,A47L,Pir,0.763302827068172,-0.316094261635131,6.244366348638438e-05,1.079397088703303
797,A47L,A29d,0.4602627721095383,0.3353460176575827,0.04849577044577949,0.1249167544519556
798,A47L,APir,1.417478406910113,1.6520491765737886,,-0.23457076966367563
799,A47L,TPro,0.6263761838471381,-0.2728832745128594,,0.8992594583599975
800,A47L,VIP,0.7991045222255203,0.1890414819666229,2.5791633381480223e-05,0.6100630402588973
801,A47L,ReI,-0.3447271925324637,-0.34599021522375817,,0.0012630226912944686
802,A47L,PF,-0.11730657619675758,-0.08483421813490094,0.005494627874980427,-0.03247235806185664
803,A47L,PG,0.6998470024794085,0.031434501014469984,0.01681950935284747,0.6684125014649385
804,A47L,PE,0.4168188182958345,-0.15442434447861977,0.0016560819616268563,0.5712431627744543
805,A47L,A47M,-2.0305707814625342,-0.1771750081378669,0.20319706079174255,-1.8533957733246673
806,A47L,AuCPB,0.4407468374831694,-0.3360244857671135,0.00037827321787009934,0.7767713232502829
807,A47L,A8aV,-1.7745368124994798,0.008462319344505434,0.5294422120681831,-1.7829991318439853
808,A47L,A4ab,-0.5346271852432782,-0.3031197059948669,,-0.23150747924841136
809,A47L,V4T,1.3073358200733574,0.1890414819666229,0.006987900943561282,1.1182943381067345
810,A47L,S2PV,-0.4461586597707115,-0.27645924152103885,0.001982172246355157,-0.16969941824967266
811,A47L,AuML,0.36798445405375246,-0.04192970677734633,,0.4099141608310988
812,A47L,AuRPB,0.5034427348962849,-0.311840587292425,,0.8152833221887099
813,A47L,ProSt,1.3113830817392298,-0.3358645627821369,0.0007028819768090829,1.6472476445213666
814,A47L,V3A,1.3646462814140914,1.5020564383020265,0.008789763238579157,-0.13741015688793512
815,A47L,PEC,0.9100608547768201,0.9522426553459548,0.0005624357118264467,-0.042181800569134675
816,A47L,A14C,-1.0005552288588484,-0.1124222361542382,,-0.8881329927046102
817,A47L,A31,0.5927783812850321,2.3189843966872514,0.0003817337845275986,-1.7262060154022194
818,A47L,A30,0.548657779033089,-0.3363897250017936,0.010956364440771948,0.8850475040348826
819,A47L,A36,1.1678994828228997,-0.16734604769478334,0.00044592236033937267,1.3352455305176831
820,A47L,A35,1.2586937134020146,-0.27763355605772605,0.00025050241620293924,1.5363272694597407
821,A47L,TEO,1.575831054485916,-0.3468870086750674,0.003283984844886444,1.9227180631609833
822,A47L,A14R,-1.1127743451401957,-0.24119689061962712,0.00014176848422619757,-0.8715774545205686
823,A47L,ProM,-1.031143411190365,-0.19120031869204465,0.006203620492472338,-0.8399430924983203
824,A47L,AuR,0.5424230470622643,-0.3461282259386141,,0.8885512730008784
825,A47L,A29a-c,1.2748081370818993,-0.3275319095823655,0.07672756901668207,1.6023400466642648
826,A47L,V6,1.6346852949271982,-0.33781458715188606,0.022871454484852886,1.9724998820790842
827,A47L,A6DR,-1.2725465745082725,-0.34775665358199087,0.015260271942702767,-0.9247899209262815
828,A47L,TE1,0.656493337885677,-0.3372966803249858,0.0009109390893083593,0.9937900182106627
829,A47L,TE3,0.9939159521218472,-0.3480694364884955,0.026550747019044682,1.3419853886103428
830,A47L,TLO,1.8395227630985684,1.602742224898628,0.0007321771814958838,0.23678053819994038
831,A47L,A8b,-1.173761920753766,-0.3392484041025393,0.019686683102749642,-0.8345135166512266
832,A47L,A46V,-1.8254354381476032,0.0076584320502730095,0.13962685282203835,-1.8330938701978763
833,A47L,DI,-0.30723593352618506,-0.26088336188955386,0.00019498350440045998,-0.0463525716366312
834,A47L,MST,0.5215686405752353,-0.23266616423604378,0.006568760758580181,0.7542348048112791
835,A47L,AIP,0.5975136593034103,-0.3462754062269409,0.001348215582615254,0.9437890655303511
836,A47L,A24a,-1.1563842156280308,-0.3319641323427738,0.0005198926228186394,-0.8244200832852571
837,A47L,A24c,-0.8455579480172892,-0.2649143203053925,0.0007093233607848804,-0.5806436277118967
838,A47L,A24b,-0.8724995772475124,-0.10447974480826867,0.00035811869452427944,-0.7680198324392437
839,A47L,S2E,-0.23956264938107405,-0.341668049873809,0.0013190954017827188,0.10210540049273495
840,A47L,PGM,1.1236296524643357,-0.3398357754544782,0.0027962432704099296,1.463465427918814
841,A47L,A8C,-1.3510353395770245,3.6528548369141767,0.009957974483163165,-5.003890176491201
842,A47L,TL,1.7966982644091207,-0.3262844770037351,0.00025050241620293924,2.122982741412856
843,A47L,V3,2.1888360763933385,-0.1526661924612285,0.02893850565641941,2.3415022688545672
844,A47L,AI,-0.2165353686957852,-0.32338962194086757,2.5791633381480223e-05,0.10685425324508235
845,A47L,IPro,0.07680156888533698,-0.3439335546375619,4.32361359420881e-05,0.4207351235228989
846,A47L,STR,0.428391875033872,-0.30636087118351024,2.6673145873324427e-05,0.7347527462173822
847,A47L,AuRM,0.5228439544084699,-0.07985750089998869,,0.6027014553084585
848,A47L,TFO,1.5378990734930804,-0.24364204507703727,0.0007697019920863067,1.7815411185701178
849,A47L,OPro,-0.6122074933331668,-0.33288940232919045,0.0015796960485702253,-0.27931809100397637
850,A47L,PaIL,0.3407124526775671,-0.3467327895451276,,0.6874452422226947
851,A47L,PaIM,0.2453805380983887,-0.3387799029837349,,0.5841604410821236
852,A47L,AuCM,0.08021740873490633,7.654466157594955,8.347130820872345e-06,-7.5742487488600485
853,A47L,AuCL,0.3510422119804448,-0.16949049518840292,0.0022727573743345744,0.5205327071688477
854,OPt,S2I,-0.7565410538581478,-0.18950738940382686,9.479425112094952e-05,-0.567033664454321
855,OPt,OPAl,0.9480599899377875,-0.3446718756327573,,1.2927318655705449
856,OPt,S2PR,0.20405039754574,0.3231563905156776,,-0.11910599296993762
857,OPt,V1,-0.3893631274218033,2.7157410011445338,0.0014453853483110445,-3.105104128566337
858,OPt,TPPro,0.6281942176010904,-0.347858237866427,,0.9760524554675174
859,OPt,TPO,-0.07306049299178011,-0.3196719336037564,0.0034521084241547783,0.2466114406119763
860,OPt,A13b,1.3661397236094026,-0.34653252818413616,,1.7126722517935389
861,OPt,A13a,1.3252923598185082,0.3231563905156776,,1.0021359693028307
862,OPt,TF,0.27698077156711376,-0.3467091562725087,0.0032021390567626437,0.6236899278396224
863,OPt,A25,1.2469909973807614,-0.3452186698797643,,1.5922096672605257
864,OPt,A23V,-1.1565783865771309,-0.34787365085589,0.005261163753640828,-0.8087047357212409
865,OPt,TPt,-1.2863521921277148,-0.3341507695837072,0.048469963364362954,-0.9522014225440076
866,OPt,Pir,0.8972755636806783,-0.32858833340322874,,1.225863897083907
867,OPt,APir,1.3602958300968289,-0.34352866799828236,,1.7038244980951112
868,OPt,ReI,-0.8108204271960572,-0.3234012809635337,0.0006142523654251676,-0.48741914623252347
869,OPt,PF,-0.9408115705535417,-0.2055699759245918,0.0038348926741091794,-0.7352415946289499
870,OPt,PG,-1.685500499463944,-0.08995872973822361,0.15813208219532962,-1.5955417697257204
871,OPt,V4T,-1.3570625497565583,-0.05858136456297681,0.14506650588261238,-1.2984811851935814
872,OPt,AuRPB,0.13873783183065097,-0.22520934458057015,,0.3639471764112211
873,OPt,ProSt,-1.3256416561366948,-0.33707104247473646,0.0032571008917226594,-0.9885706136619583
874,OPt,PEC,-1.0182372488647156,-0.04599171169325462,0.001490943303097356,-0.9722455371714609
875,OPt,A14C,1.3521973705726837,-0.2510525294212375,,1.6032498999939213
876,OPt,A30,-0.8780668322132267,-0.3484251119123038,0.011049684225445786,-0.5296417203009229
877,OPt,A36,0.7113775853568907,-0.34216392827066283,0.0038710467487178225,1.0535415136275534
878,OPt,A35,0.8016245665919938,-0.3458766375868169,0.0004720336026991069,1.1475012041788106
879,OPt,TEO,-0.447709194101753,-0.037364418611375294,0.0025498660599227183,-0.41034477549037773
880,OPt,A14R,1.3374243036107907,-0.25276893029778186,0.0001986858739812382,1.5901932339085725
881,OPt,ProM,0.5407601955111393,-0.34435945523977507,9.479425112094952e-05,0.8851196507509144
882,OPt,AuR,-0.3669682770758378,-0.3459209078349198,,-0.02104736924091799
883,OPt,A29a-c,-1.2039322469740972,-0.3480048906358219,0.011490314994777978,-0.8559273563382752
884,OPt,TE1,0.45139184738842464,-0.3454685472279753,,0.7968603946163999
885,OPt,TE3,-0.3400884420366991,-0.20058833869908788,0.024608871115813592,-0.1395001033376112
886,OPt,A24c,0.4102806808597202,-0.3421701504960934,,0.7524508313558136
887,OPt,A24b,0.5990805168051266,-0.25568418232683504,0.0005303672707742732,0.8547646991319617
888,OPt,S2E,-0.7231418173956697,0.23159375463825593,0.0024843015769238416,-0.9547355720339257
889,OPt,PGM,-1.0922524904852078,0.3231563905169594,0.009549643550622568,-1.4154088810021672
890,OPt,TL,0.403118669775654,0.9950692647979553,0.01708094324973304,-0.5919505950223013
891,OPt,V3,-0.6264336794224967,-0.3060119145155138,0.13356233187639896,-0.32042176490698293
892,OPt,TH,-0.06800165746108182,-0.12478552567279248,0.02116815899665658,0.056783868211710664
893,OPt,AI,0.08344469120614541,-0.3305966763535826,,0.414041367559728
894,OPt,IPro,0.0008054265662272661,-0.3482338711141557,,0.349039297680383
895,OPt,STR,0.4422586793097805,-0.32147742300846227,,0.7637361023182427
896,OPt,AuRM,-0.3865375759492206,-0.3270184023501756,,-0.05951917359904502
897,OPt,TFO,-0.3021332312565435,-0.2927637442432373,0.007676709654702154,-0.0093694870133062
898,OPt,OPro,0.41424986381285817,-0.34841594372119006,,0.7626658075340482
899,OPt,PaIL,0.13017613156337438,-0.3481723186761687,,0.4783484502395431
900,OPt,PaIM,0.47423789830352986,-0.34827531313994575,,0.8225132114434757
901,OPt,AuCL,-0.8448576777660282,-0.3305915418964711,0.0009714851887939306,-0.514266135869557
902,A32,LIP,1.0831492447942017,-0.3483395736458654,,1.4314888184400671
903,A32,MIP,1.1274193635145993,-0.3432810641809456,,1.4707004276955449
904,A32,AuA1,0.65732182076175,-0.3434576906191957,,1.0007795113809457
905,A32,V1,2.4324610982627886,-0.34688986345331,,2.7793509617160987
906,A32,PGa-IPa,0.9675045908459088,-0.020231308627322805,,0.9877358994732316
907,A32,V2,2.0762503316082452,-0.30182431588949804,0.00934016857608509,2.378074647497743
908,A32,V4,1.9956787990819955,-0.34377882959782474,,2.33945762867982
909,A32,A6Va,-0.8581861230163892,-0.34840016578922595,,-0.5097859572271632
910,A32,AuAL,0.9244076260593235,-0.34443378409371606,,1.2688414101530396
911,A32,Pir,1.0812206533076987,-0.337805644595291,0.0008408358962428981,1.4190262979029897
912,A32,TPro,0.9366894174176966,-0.346931343904721,,1.2836207613224175
913,A32,Ent,1.6796729452100005,-0.34630480335511443,,2.025977748565115
914,A32,PF,0.03885623689972458,-0.3467892671490002,,0.3856455040487248
915,A32,PG,0.8422605772277204,-0.34691083671525946,,1.1891714139429799
916,A32,PE,0.3974021735985621,-0.1844938961969615,,0.5818960697955236
917,A32,OPt,1.206110450725478,-0.3473819014438427,,1.5534923521693207
918,A32,A45,-0.992238115411837,-0.3188905587539893,,-0.6733475566578477
919,A32,AuCPB,0.7407484652223993,-0.34502324314001986,,1.0857717083624192
920,A32,A8aD,-1.5511843250189798,-0.3477456370738654,0.002540702432216094,-1.2034386879451144
921,A32,AuML,0.6721935207946756,-0.3159039662526725,,0.9880974870473481
922,A32,AuRPB,0.8213104120813057,-0.1844938961969615,,1.0058043082782673
923,A32,AuR,0.8722494299408283,-0.1844938961969615,,1.0567433261377899
924,A32,A6DC,-0.9990418997748198,-0.1844938961969615,,-0.8145480035778583
925,A32,TE1,0.9744577477137302,-0.33382352126029474,0.0382378996875977,1.3082812689740249
926,A32,TE3,1.3458959408795546,-0.23924809205350772,0.0004158692622515813,1.5851440329330622
927,A32,TLO,2.1422812896061645,-0.26662518998178086,,2.4089064795879453
928,A32,A8b,-1.4486606104022393,-0.33742802945146366,0.4772284326006122,-1.1112325809507757
929,A32,PFG,0.4626320554273614,-0.1844938961969615,,0.6471259516243228
930,A32,A46V,-1.5933427900107162,-0.26662518998178086,,-1.3267176000289354
931,A32,DI,0.010793121218824404,-0.34686840804740776,,0.3576615292662322
932,A32,S2E,-0.02779026827914166,-0.34846394131322606,,0.3206736730340844
933,A32,PGM,1.0878106465618411,-0.348617982428009,,1.4364286289898502
934,A32,V3,2.407212405666567,-0.33050508514780824,,2.7377174908143753
935,A45,S2I,-0.6691318914041234,-0.20650005831828253,,-0.4626318330858409
936,A45,AuRTM,0.46338768193634966,-0.3403056070072892,,0.8036932889436388
